left_trace_id,right_trace_id,left_prompt_id,right_prompt_id,left_family,right_family,left_outcome,right_outcome,same_family,same_outcome,js_divergence,tv_distance
trace_00061,trace_00076,arith_013,arith_016,arithmetic,arithmetic,correct,correct,True,True,0.044663759293799704,0.21428571428571427
trace_00061,trace_00077,arith_013,logic_016,arithmetic,symbolic_logic,correct,correct,False,True,0.5408520829727551,0.6666666666666666
trace_00061,trace_00078,arith_013,temporal_016,arithmetic,temporal_ordering,correct,incorrect,False,False,0.3080790459672315,0.41666666666666663
trace_00061,trace_00079,arith_013,causal_016,arithmetic,causal_micro_world,correct,incorrect,False,False,0.7295739585136224,0.8333333333333334
trace_00061,trace_00080,arith_013,commonsense_016,arithmetic,commonsense_multihop,correct,correct,False,True,0.4591479170272448,0.6666666666666666
trace_00061,trace_00081,arith_013,arith_017,arithmetic,arithmetic,correct,correct,True,True,0.2230022134686308,0.33333333333333326
trace_00061,trace_00082,arith_013,logic_017,arithmetic,symbolic_logic,correct,incorrect,False,False,0.32501121082417717,0.5
trace_00061,trace_00083,arith_013,temporal_017,arithmetic,temporal_ordering,correct,incorrect,False,False,0.43709270815304424,0.5
trace_00061,trace_00084,arith_013,causal_017,arithmetic,causal_micro_world,correct,correct,False,True,0.4591479170272448,0.6666666666666666
trace_00061,trace_00085,arith_013,commonsense_017,arithmetic,commonsense_multihop,correct,incorrect,False,False,0.6991966271302656,0.8333333333333333
trace_00061,trace_00086,arith_013,arith_018,arithmetic,arithmetic,correct,correct,True,True,0.10375937481971093,0.16666666666666666
trace_00061,trace_00087,arith_013,logic_018,arithmetic,symbolic_logic,correct,correct,False,True,0.43709270815304424,0.5
trace_00061,trace_00088,arith_013,temporal_018,arithmetic,temporal_ordering,correct,incorrect,False,False,0.7295739585136224,0.8333333333333334
trace_00061,trace_00089,arith_013,causal_018,arithmetic,causal_micro_world,correct,correct,False,True,0.2230022134686308,0.33333333333333337
trace_00061,trace_00090,arith_013,commonsense_018,arithmetic,commonsense_multihop,correct,incorrect,False,False,0.2399343783255765,0.41666666666666663
trace_00061,trace_00091,arith_013,arith_019,arithmetic,arithmetic,correct,correct,True,True,0.2230022134686308,0.33333333333333326
trace_00061,trace_00092,arith_013,logic_019,arithmetic,symbolic_logic,correct,correct,False,True,0.33333333333333326,0.5
trace_00061,trace_00093,arith_013,temporal_019,arithmetic,temporal_ordering,correct,incorrect,False,False,0.5408520829727551,0.6666666666666666
trace_00061,trace_00094,arith_013,causal_019,arithmetic,causal_micro_world,correct,correct,False,True,0.43709270815304424,0.5
trace_00061,trace_00095,arith_013,commonsense_019,arithmetic,commonsense_multihop,correct,correct,False,True,0.43709270815304424,0.5
trace_00061,trace_00096,arith_013,arith_020,arithmetic,arithmetic,correct,correct,True,True,0.020720839623908215,0.16666666666666666
trace_00061,trace_00097,arith_013,logic_020,arithmetic,symbolic_logic,correct,incorrect,False,False,0.7295739585136223,0.8333333333333334
trace_00061,trace_00098,arith_013,temporal_020,arithmetic,temporal_ordering,correct,incorrect,False,False,0.3333333333333333,0.3333333333333333
trace_00061,trace_00099,arith_013,causal_020,arithmetic,causal_micro_world,correct,correct,False,True,0.4591479170272448,0.6666666666666666
trace_00061,trace_00100,arith_013,commonsense_020,arithmetic,commonsense_multihop,correct,correct,False,True,0.27104451158356513,0.33333333333333337
trace_00062,trace_00063,logic_013,temporal_013,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.2519235740744792,0.4
trace_00062,trace_00064,logic_013,causal_013,symbolic_logic,causal_micro_world,correct,incorrect,False,False,0.6622817371734298,0.8
trace_00062,trace_00065,logic_013,commonsense_013,symbolic_logic,commonsense_multihop,correct,incorrect,False,False,0.4646059900014654,0.55
trace_00062,trace_00066,logic_013,arith_014,symbolic_logic,arithmetic,correct,correct,False,True,0.38100652167845855,0.4666666666666667
trace_00062,trace_00067,logic_013,logic_014,symbolic_logic,symbolic_logic,correct,incorrect,True,False,1.0,1.0
trace_00062,trace_00068,logic_013,temporal_014,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.3810065216784586,0.4666666666666667
trace_00062,trace_00069,logic_013,causal_014,symbolic_logic,causal_micro_world,correct,correct,False,True,0.2519235740744792,0.4
trace_00062,trace_00070,logic_013,commonsense_014,symbolic_logic,commonsense_multihop,correct,correct,False,True,0.6979078010016793,0.8
trace_00062,trace_00071,logic_013,arith_015,symbolic_logic,arithmetic,correct,correct,False,True,0.2519235740744792,0.39999999999999997
trace_00062,trace_00072,logic_013,logic_015,symbolic_logic,symbolic_logic,correct,incorrect,True,False,0.41465377353734506,0.6333333333333333
trace_00062,trace_00073,logic_013,temporal_015,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.5245112497836532,0.6000000000000001
trace_00062,trace_00074,logic_013,causal_015,symbolic_logic,causal_micro_world,correct,correct,False,True,1.0,1.0
trace_00062,trace_00075,logic_013,commonsense_015,symbolic_logic,commonsense_multihop,correct,correct,False,True,0.3310236596092001,0.4
trace_00062,trace_00076,logic_013,arith_016,symbolic_logic,arithmetic,correct,correct,False,True,0.5369411961405175,0.6571428571428571
trace_00062,trace_00077,logic_013,logic_016,symbolic_logic,symbolic_logic,correct,correct,True,True,0.3810065216784586,0.4666666666666667
trace_00062,trace_00078,logic_013,temporal_016,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.4646059900014654,0.55
trace_00062,trace_00079,logic_013,causal_016,symbolic_logic,causal_micro_world,correct,incorrect,False,False,0.2519235740744792,0.4
trace_00062,trace_00080,logic_013,commonsense_016,symbolic_logic,commonsense_multihop,correct,correct,False,True,0.6979078010016793,0.8
trace_00062,trace_00081,logic_013,arith_017,symbolic_logic,arithmetic,correct,correct,False,True,0.15220409346653074,0.30000000000000004
trace_00062,trace_00082,logic_013,logic_017,symbolic_logic,symbolic_logic,correct,incorrect,True,False,1.0,1.0
trace_00062,trace_00083,logic_013,temporal_017,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.3810065216784586,0.4666666666666667
trace_00062,trace_00084,logic_013,causal_017,symbolic_logic,causal_micro_world,correct,correct,False,True,0.6979078010016793,0.8
trace_00062,trace_00085,logic_013,commonsense_017,symbolic_logic,commonsense_multihop,correct,incorrect,False,False,0.6355222557917826,0.6666666666666667
trace_00062,trace_00086,logic_013,arith_018,symbolic_logic,arithmetic,correct,correct,False,True,0.38100652167845855,0.4666666666666667
trace_00062,trace_00087,logic_013,logic_018,symbolic_logic,symbolic_logic,correct,correct,True,True,0.3810065216784586,0.4666666666666667
trace_00062,trace_00088,logic_013,temporal_018,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.2519235740744792,0.4
trace_00062,trace_00089,logic_013,causal_018,symbolic_logic,causal_micro_world,correct,correct,False,True,0.37519620693013067,0.5
trace_00062,trace_00090,logic_013,commonsense_018,symbolic_logic,commonsense_multihop,correct,incorrect,False,False,0.6979078010016793,0.8
trace_00062,trace_00091,logic_013,arith_019,symbolic_logic,arithmetic,correct,correct,False,True,0.15220409346653074,0.30000000000000004
trace_00062,trace_00092,logic_013,logic_019,symbolic_logic,symbolic_logic,correct,correct,True,True,0.45027983736559446,0.6333333333333333
trace_00062,trace_00093,logic_013,temporal_019,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.3810065216784586,0.4666666666666667
trace_00062,trace_00094,logic_013,causal_019,symbolic_logic,causal_micro_world,correct,correct,False,True,0.6355222557917826,0.6666666666666667
trace_00062,trace_00095,logic_013,commonsense_019,symbolic_logic,commonsense_multihop,correct,correct,False,True,0.6355222557917826,0.6666666666666667
trace_00062,trace_00096,logic_013,arith_020,symbolic_logic,arithmetic,correct,correct,False,True,0.4646059900014654,0.55
trace_00062,trace_00097,logic_013,logic_020,symbolic_logic,symbolic_logic,correct,incorrect,True,False,0.5540157730728,0.6000000000000001
trace_00062,trace_00098,logic_013,temporal_020,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.27104451158356513,0.33333333333333337
trace_00062,trace_00099,logic_013,causal_020,symbolic_logic,causal_micro_world,correct,correct,False,True,0.6979078010016793,0.8
trace_00062,trace_00100,logic_013,commonsense_020,symbolic_logic,commonsense_multihop,correct,correct,False,True,0.5245112497836532,0.6000000000000001
trace_00063,trace_00064,temporal_013,causal_013,temporal_ordering,causal_micro_world,incorrect,incorrect,False,True,0.42528358731335336,0.49999999999999994
trace_00063,trace_00065,temporal_013,commonsense_013,temporal_ordering,commonsense_multihop,incorrect,incorrect,False,True,0.3112781244591328,0.5
trace_00063,trace_00066,temporal_013,arith_014,temporal_ordering,arithmetic,incorrect,correct,False,False,0.5954372523105549,0.6666666666666666
trace_00063,trace_00067,temporal_013,logic_014,temporal_ordering,symbolic_logic,incorrect,incorrect,False,True,1.0,0.9999999999999999
trace_00063,trace_00068,temporal_013,temporal_014,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,0.1908745046211096,0.33333333333333337
trace_00063,trace_00069,temporal_013,causal_014,temporal_ordering,causal_micro_world,incorrect,correct,False,False,0.0,0.0
trace_00063,trace_00070,temporal_013,commonsense_014,temporal_ordering,commonsense_multihop,incorrect,correct,False,False,0.5,0.49999999999999994
trace_00063,trace_00071,temporal_013,arith_015,temporal_ordering,arithmetic,incorrect,correct,False,False,0.5,0.5
trace_00063,trace_00072,temporal_013,logic_015,temporal_ordering,symbolic_logic,incorrect,incorrect,False,True,0.1548575458269758,0.3333333333333333
trace_00063,trace_00073,temporal_013,temporal_015,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,0.3958156020033583,0.6
trace_00063,trace_00074,temporal_013,causal_015,temporal_ordering,causal_micro_world,incorrect,correct,False,False,1.0,1.0
trace_00063,trace_00075,temporal_013,commonsense_015,temporal_ordering,commonsense_multihop,incorrect,correct,False,False,0.1556390622295664,0.25
trace_00063,trace_00076,temporal_013,arith_016,temporal_ordering,arithmetic,incorrect,correct,False,False,0.6284905946211771,0.7142857142857142
trace_00063,trace_00077,temporal_013,logic_016,temporal_ordering,symbolic_logic,incorrect,correct,False,False,0.1908745046211096,0.33333333333333337
trace_00063,trace_00078,temporal_013,temporal_016,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,0.3112781244591328,0.5
trace_00063,trace_00079,temporal_013,causal_016,temporal_ordering,causal_micro_world,incorrect,incorrect,False,True,0.0,0.0
trace_00063,trace_00080,temporal_013,commonsense_016,temporal_ordering,commonsense_multihop,incorrect,correct,False,False,0.5,0.5
trace_00063,trace_00081,temporal_013,arith_017,temporal_ordering,arithmetic,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00063,trace_00082,temporal_013,logic_017,temporal_ordering,symbolic_logic,incorrect,incorrect,False,True,1.0,1.0
trace_00063,trace_00083,temporal_013,temporal_017,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,0.1908745046211096,0.33333333333333337
trace_00063,trace_00084,temporal_013,causal_017,temporal_ordering,causal_micro_world,incorrect,correct,False,False,0.5,0.5
trace_00063,trace_00085,temporal_013,commonsense_017,temporal_ordering,commonsense_multihop,incorrect,incorrect,False,True,0.5954372523105548,0.6666666666666666
trace_00063,trace_00086,temporal_013,arith_018,temporal_ordering,arithmetic,incorrect,correct,False,False,0.5954372523105549,0.6666666666666666
trace_00063,trace_00087,temporal_013,logic_018,temporal_ordering,symbolic_logic,incorrect,correct,False,False,0.1908745046211096,0.33333333333333337
trace_00063,trace_00088,temporal_013,temporal_018,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,0.0,0.0
trace_00063,trace_00089,temporal_013,causal_018,temporal_ordering,causal_micro_world,incorrect,correct,False,False,0.6556390622295665,0.75
trace_00063,trace_00090,temporal_013,commonsense_018,temporal_ordering,commonsense_multihop,incorrect,incorrect,False,True,0.5,0.5
trace_00063,trace_00091,temporal_013,arith_019,temporal_ordering,arithmetic,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00063,trace_00092,temporal_013,logic_019,temporal_ordering,symbolic_logic,incorrect,correct,False,False,0.2295739585136224,0.3333333333333333
trace_00063,trace_00093,temporal_013,temporal_019,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,0.1908745046211096,0.33333333333333337
trace_00063,trace_00094,temporal_013,causal_019,temporal_ordering,causal_micro_world,incorrect,correct,False,False,0.5954372523105549,0.6666666666666666
trace_00063,trace_00095,temporal_013,commonsense_019,temporal_ordering,commonsense_multihop,incorrect,correct,False,False,0.5954372523105549,0.6666666666666666
trace_00063,trace_00096,temporal_013,arith_020,temporal_ordering,arithmetic,incorrect,correct,False,False,0.6556390622295665,0.75
trace_00063,trace_00097,temporal_013,logic_020,temporal_ordering,symbolic_logic,incorrect,incorrect,False,True,0.5,0.5
trace_00063,trace_00098,temporal_013,temporal_020,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,0.5954372523105549,0.6666666666666666
trace_00063,trace_00099,temporal_013,causal_020,temporal_ordering,causal_micro_world,incorrect,correct,False,False,0.5,0.5
trace_00063,trace_00100,temporal_013,commonsense_020,temporal_ordering,commonsense_multihop,incorrect,correct,False,False,0.3958156020033583,0.6
trace_00064,trace_00065,causal_013,commonsense_013,causal_micro_world,commonsense_multihop,incorrect,incorrect,False,True,0.32518928103806,0.49999999999999994
trace_00064,trace_00066,causal_013,arith_014,causal_micro_world,arithmetic,incorrect,correct,False,False,0.5408520829727551,0.6666666666666666
trace_00064,trace_00067,causal_013,logic_014,causal_micro_world,symbolic_logic,incorrect,incorrect,False,True,0.5408520829727551,0.6666666666666666
trace_00064,trace_00068,causal_013,temporal_014,causal_micro_world,temporal_ordering,incorrect,incorrect,False,True,0.5408520829727551,0.6666666666666666
trace_00064,trace_00069,causal_013,causal_014,causal_micro_world,causal_micro_world,incorrect,correct,True,False,0.42528358731335336,0.49999999999999994
trace_00064,trace_00070,causal_013,commonsense_014,causal_micro_world,commonsense_multihop,incorrect,correct,False,False,0.09195025398002007,0.16666666666666663
trace_00064,trace_00071,causal_013,arith_015,causal_micro_world,arithmetic,incorrect,correct,False,False,0.42528358731335336,0.5
trace_00064,trace_00072,causal_013,logic_015,causal_micro_world,symbolic_logic,incorrect,incorrect,False,True,0.3333333333333333,0.3333333333333333
trace_00064,trace_00073,causal_013,temporal_015,causal_micro_world,temporal_ordering,incorrect,incorrect,False,True,0.2978039929652123,0.4666666666666667
trace_00064,trace_00074,causal_013,causal_015,causal_micro_world,causal_micro_world,incorrect,correct,True,False,0.4591479170272448,0.6666666666666667
trace_00064,trace_00075,causal_013,commonsense_015,causal_micro_world,commonsense_multihop,incorrect,correct,False,False,0.6125474873813833,0.75
trace_00064,trace_00076,causal_013,arith_016,causal_micro_world,arithmetic,incorrect,correct,False,False,0.3705065005495052,0.5714285714285714
trace_00064,trace_00077,causal_013,logic_016,causal_micro_world,symbolic_logic,incorrect,correct,False,False,0.20751874963942185,0.3333333333333333
trace_00064,trace_00078,causal_013,temporal_016,causal_micro_world,temporal_ordering,incorrect,incorrect,False,True,0.32518928103806,0.49999999999999994
trace_00064,trace_00079,causal_013,causal_016,causal_micro_world,causal_micro_world,incorrect,incorrect,True,True,0.42528358731335336,0.49999999999999994
trace_00064,trace_00080,causal_013,commonsense_016,causal_micro_world,commonsense_multihop,incorrect,correct,False,False,0.020720839623908215,0.16666666666666666
trace_00064,trace_00081,causal_013,arith_017,causal_micro_world,arithmetic,incorrect,correct,False,False,0.6125474873813833,0.75
trace_00064,trace_00082,causal_013,logic_017,causal_micro_world,symbolic_logic,incorrect,incorrect,False,True,0.5954372523105548,0.6666666666666667
trace_00064,trace_00083,causal_013,temporal_017,causal_micro_world,temporal_ordering,incorrect,incorrect,False,True,0.5408520829727551,0.6666666666666666
trace_00064,trace_00084,causal_013,causal_017,causal_micro_world,causal_micro_world,incorrect,correct,True,False,0.020720839623908215,0.16666666666666666
trace_00064,trace_00085,causal_013,commonsense_017,causal_micro_world,commonsense_multihop,incorrect,incorrect,False,True,0.5408520829727551,0.6666666666666666
trace_00064,trace_00086,causal_013,arith_018,causal_micro_world,arithmetic,incorrect,correct,False,False,0.5408520829727551,0.6666666666666666
trace_00064,trace_00087,causal_013,logic_018,causal_micro_world,symbolic_logic,incorrect,correct,False,False,0.5408520829727551,0.6666666666666666
trace_00064,trace_00088,causal_013,temporal_018,causal_micro_world,temporal_ordering,incorrect,incorrect,False,True,0.42528358731335336,0.49999999999999994
trace_00064,trace_00089,causal_013,causal_018,causal_micro_world,causal_micro_world,incorrect,correct,True,False,0.7126417936566767,0.75
trace_00064,trace_00090,causal_013,commonsense_018,causal_micro_world,commonsense_multihop,incorrect,incorrect,False,True,0.1379253809700301,0.24999999999999997
trace_00064,trace_00091,causal_013,arith_019,causal_micro_world,arithmetic,incorrect,correct,False,False,0.6125474873813833,0.75
trace_00064,trace_00092,causal_013,logic_019,causal_micro_world,symbolic_logic,incorrect,correct,False,False,0.195709628799731,0.3333333333333333
trace_00064,trace_00093,causal_013,temporal_019,causal_micro_world,temporal_ordering,incorrect,incorrect,False,True,0.20751874963942185,0.3333333333333333
trace_00064,trace_00094,causal_013,causal_019,causal_micro_world,causal_micro_world,incorrect,correct,True,False,0.6666666666666666,0.6666666666666666
trace_00064,trace_00095,causal_013,commonsense_019,causal_micro_world,commonsense_multihop,incorrect,correct,False,False,0.6666666666666666,0.6666666666666666
trace_00064,trace_00096,causal_013,arith_020,causal_micro_world,arithmetic,incorrect,correct,False,False,0.32518928103806,0.5
trace_00064,trace_00097,causal_013,logic_020,causal_micro_world,symbolic_logic,incorrect,incorrect,False,True,0.5954372523105548,0.6666666666666667
trace_00064,trace_00098,causal_013,temporal_020,causal_micro_world,temporal_ordering,incorrect,incorrect,False,True,1.0,0.9999999999999999
trace_00064,trace_00099,causal_013,causal_020,causal_micro_world,causal_micro_world,incorrect,correct,True,False,0.020720839623908215,0.16666666666666666
trace_00064,trace_00100,causal_013,commonsense_020,causal_micro_world,commonsense_multihop,incorrect,correct,False,False,0.4077660030601058,0.6
trace_00065,trace_00066,commonsense_013,arith_014,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.42528358731335336,0.4999999999999999
trace_00065,trace_00067,commonsense_013,logic_014,commonsense_multihop,symbolic_logic,incorrect,incorrect,False,True,0.32518928103806,0.5
trace_00065,trace_00068,commonsense_013,temporal_014,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.1379253809700301,0.24999999999999997
trace_00065,trace_00069,commonsense_013,causal_014,commonsense_multihop,causal_micro_world,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00065,trace_00070,commonsense_013,commonsense_014,commonsense_multihop,commonsense_multihop,incorrect,correct,True,False,0.16599948204152049,0.3333333333333333
trace_00065,trace_00071,commonsense_013,arith_015,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.6556390622295665,0.75
trace_00065,trace_00072,commonsense_013,logic_015,commonsense_multihop,symbolic_logic,incorrect,incorrect,False,True,0.20798473969193815,0.4166666666666667
trace_00065,trace_00073,commonsense_013,temporal_015,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.018621763074265444,0.15
trace_00065,trace_00074,commonsense_013,causal_015,commonsense_multihop,causal_micro_world,incorrect,correct,False,False,0.5487949406953987,0.75
trace_00065,trace_00075,commonsense_013,commonsense_015,commonsense_multihop,commonsense_multihop,incorrect,correct,True,False,0.1556390622295664,0.25
trace_00065,trace_00076,commonsense_013,arith_016,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.2251120335231676,0.3571428571428571
trace_00065,trace_00077,commonsense_013,logic_016,commonsense_multihop,symbolic_logic,incorrect,correct,False,False,0.13792538097003013,0.24999999999999997
trace_00065,trace_00078,commonsense_013,temporal_016,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.0,0.0
trace_00065,trace_00079,commonsense_013,causal_016,commonsense_multihop,causal_micro_world,incorrect,incorrect,False,True,0.3112781244591328,0.5
trace_00065,trace_00080,commonsense_013,commonsense_016,commonsense_multihop,commonsense_multihop,incorrect,correct,True,False,0.3112781244591328,0.5
trace_00065,trace_00081,commonsense_013,arith_017,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.25,0.25
trace_00065,trace_00082,commonsense_013,logic_017,commonsense_multihop,symbolic_logic,incorrect,incorrect,False,True,0.3112781244591328,0.5
trace_00065,trace_00083,commonsense_013,temporal_017,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.1379253809700301,0.24999999999999997
trace_00065,trace_00084,commonsense_013,causal_017,commonsense_multihop,causal_micro_world,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00065,trace_00085,commonsense_013,commonsense_017,commonsense_multihop,commonsense_multihop,incorrect,incorrect,True,True,0.32518928103806,0.5
trace_00065,trace_00086,commonsense_013,arith_018,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.42528358731335336,0.4999999999999999
trace_00065,trace_00087,commonsense_013,logic_018,commonsense_multihop,symbolic_logic,incorrect,correct,False,False,0.1379253809700301,0.24999999999999997
trace_00065,trace_00088,commonsense_013,temporal_018,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.3112781244591328,0.5
trace_00065,trace_00089,commonsense_013,causal_018,commonsense_multihop,causal_micro_world,incorrect,correct,False,False,0.25,0.25
trace_00065,trace_00090,commonsense_013,commonsense_018,commonsense_multihop,commonsense_multihop,incorrect,incorrect,True,True,0.1556390622295664,0.25
trace_00065,trace_00091,commonsense_013,arith_019,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.25,0.25
trace_00065,trace_00092,commonsense_013,logic_019,commonsense_multihop,symbolic_logic,incorrect,correct,False,False,0.04879494069539858,0.25
trace_00065,trace_00093,commonsense_013,temporal_019,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.13792538097003013,0.24999999999999997
trace_00065,trace_00094,commonsense_013,causal_019,commonsense_multihop,causal_micro_world,incorrect,correct,False,False,0.13792538097003013,0.24999999999999997
trace_00065,trace_00095,commonsense_013,commonsense_019,commonsense_multihop,commonsense_multihop,incorrect,correct,True,False,0.13792538097003013,0.24999999999999997
trace_00065,trace_00096,commonsense_013,arith_020,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.25,0.25
trace_00065,trace_00097,commonsense_013,logic_020,commonsense_multihop,symbolic_logic,incorrect,incorrect,False,True,0.3112781244591328,0.5
trace_00065,trace_00098,commonsense_013,temporal_020,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.42528358731335336,0.5
trace_00065,trace_00099,commonsense_013,causal_020,commonsense_multihop,causal_micro_world,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00065,trace_00100,commonsense_013,commonsense_020,commonsense_multihop,commonsense_multihop,incorrect,correct,True,False,0.01862176307426544,0.15
trace_00066,trace_00067,arith_014,logic_014,arithmetic,symbolic_logic,correct,incorrect,False,False,0.6666666666666666,0.6666666666666666
trace_00066,trace_00068,arith_014,temporal_014,arithmetic,temporal_ordering,correct,incorrect,False,False,0.3333333333333333,0.3333333333333333
trace_00066,trace_00069,arith_014,causal_014,arithmetic,causal_micro_world,correct,correct,False,True,0.5954372523105549,0.6666666666666666
trace_00066,trace_00070,arith_014,commonsense_014,arithmetic,commonsense_multihop,correct,correct,False,True,0.3658632937969324,0.5
trace_00066,trace_00071,arith_014,arith_015,arithmetic,arithmetic,correct,correct,True,True,0.1908745046211096,0.33333333333333337
trace_00066,trace_00072,arith_014,logic_015,arithmetic,symbolic_logic,correct,incorrect,False,False,0.3112781244591328,0.5
trace_00066,trace_00073,arith_014,temporal_015,arithmetic,temporal_ordering,correct,incorrect,False,False,0.490968531773352,0.6
trace_00066,trace_00074,arith_014,causal_015,arithmetic,causal_micro_world,correct,correct,False,True,1.0,0.9999999999999999
trace_00066,trace_00075,arith_014,commonsense_015,arithmetic,commonsense_multihop,correct,correct,False,True,0.42528358731335336,0.4999999999999999
trace_00066,trace_00076,arith_014,arith_016,arithmetic,arithmetic,correct,correct,True,True,0.1053200856660257,0.23809523809523808
trace_00066,trace_00077,arith_014,logic_016,arithmetic,symbolic_logic,correct,correct,False,True,0.6666666666666666,0.6666666666666666
trace_00066,trace_00078,arith_014,temporal_016,arithmetic,temporal_ordering,correct,incorrect,False,False,0.42528358731335336,0.4999999999999999
trace_00066,trace_00079,arith_014,causal_016,arithmetic,causal_micro_world,correct,incorrect,False,False,0.5954372523105549,0.6666666666666666
trace_00066,trace_00080,arith_014,commonsense_016,arithmetic,commonsense_multihop,correct,correct,False,True,0.5954372523105549,0.6666666666666666
trace_00066,trace_00081,arith_014,arith_017,arithmetic,arithmetic,correct,correct,True,True,0.1379253809700301,0.24999999999999997
trace_00066,trace_00082,arith_014,logic_017,arithmetic,symbolic_logic,correct,incorrect,False,False,0.5954372523105549,0.6666666666666666
trace_00066,trace_00083,arith_014,temporal_017,arithmetic,temporal_ordering,correct,incorrect,False,False,0.3333333333333333,0.3333333333333333
trace_00066,trace_00084,arith_014,causal_017,arithmetic,causal_micro_world,correct,correct,False,True,0.5954372523105549,0.6666666666666666
trace_00066,trace_00085,arith_014,commonsense_017,arithmetic,commonsense_multihop,correct,incorrect,False,False,1.0,0.9999999999999999
trace_00066,trace_00086,arith_014,arith_018,arithmetic,arithmetic,correct,correct,True,True,0.0,0.0
trace_00066,trace_00087,arith_014,logic_018,arithmetic,symbolic_logic,correct,correct,False,True,0.3333333333333333,0.3333333333333333
trace_00066,trace_00088,arith_014,temporal_018,arithmetic,temporal_ordering,correct,incorrect,False,False,0.5954372523105549,0.6666666666666666
trace_00066,trace_00089,arith_014,causal_018,arithmetic,causal_micro_world,correct,correct,False,True,0.42528358731335336,0.4999999999999999
trace_00066,trace_00090,arith_014,commonsense_018,arithmetic,commonsense_multihop,correct,incorrect,False,False,0.30807904596723146,0.41666666666666663
trace_00066,trace_00091,arith_014,arith_019,arithmetic,arithmetic,correct,correct,True,True,0.1379253809700301,0.24999999999999997
trace_00066,trace_00092,arith_014,logic_019,arithmetic,symbolic_logic,correct,correct,False,True,0.3658632937969324,0.5
trace_00066,trace_00093,arith_014,temporal_019,arithmetic,temporal_ordering,correct,incorrect,False,False,0.6666666666666666,0.6666666666666666
trace_00066,trace_00094,arith_014,causal_019,arithmetic,causal_micro_world,correct,correct,False,True,0.6666666666666666,0.6666666666666666
trace_00066,trace_00095,arith_014,commonsense_019,arithmetic,commonsense_multihop,correct,correct,False,True,0.6666666666666666,0.6666666666666666
trace_00066,trace_00096,arith_014,arith_020,arithmetic,arithmetic,correct,correct,True,True,0.1379253809700301,0.24999999999999997
trace_00066,trace_00097,arith_014,logic_020,arithmetic,symbolic_logic,correct,incorrect,False,False,1.0,0.9999999999999999
trace_00066,trace_00098,arith_014,temporal_020,arithmetic,temporal_ordering,correct,incorrect,False,False,0.3333333333333333,0.3333333333333333
trace_00066,trace_00099,arith_014,causal_020,arithmetic,causal_micro_world,correct,correct,False,True,0.5954372523105549,0.6666666666666666
trace_00066,trace_00100,arith_014,commonsense_020,arithmetic,commonsense_multihop,correct,correct,False,True,0.3810065216784586,0.4666666666666667
trace_00067,trace_00068,logic_014,temporal_014,symbolic_logic,temporal_ordering,incorrect,incorrect,False,True,0.6666666666666666,0.6666666666666666
trace_00067,trace_00069,logic_014,causal_014,symbolic_logic,causal_micro_world,incorrect,correct,False,False,1.0,0.9999999999999999
trace_00067,trace_00070,logic_014,commonsense_014,symbolic_logic,commonsense_multihop,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00067,trace_00071,logic_014,arith_015,symbolic_logic,arithmetic,incorrect,correct,False,False,1.0,1.0
trace_00067,trace_00072,logic_014,logic_015,symbolic_logic,symbolic_logic,incorrect,incorrect,True,True,0.7704260414863775,0.8333333333333333
trace_00067,trace_00073,logic_014,temporal_015,symbolic_logic,temporal_ordering,incorrect,incorrect,False,True,0.236452797660028,0.3999999999999999
